"id_pelanggan,""nama_depan"",""nama_belakang"",""email"",""kota_asal"""
11447,Jennifer,Roberts,jennifer15@adventure-works.com,Hervey Bay
11448,Kyle,Patterson,kyle5@adventure-works.com,Melbourne
11449,Alvin,Hu,alvin19@adventure-works.com,Seaford
11450,Brett,Mehta,brett13@adventure-works.com,Cloverdale
11451,Ruben,MuÃ±oz,ruben30@adventure-works.com,Newcastle
11452,Erika,Rubio,erika18@adventure-works.com,Caloundra
11453,Stanley,Malhotra,stanley5@adventure-works.com,Hobart
11454,Melinda,Navarro,melinda5@adventure-works.com,Melbourne
11455,Ross,Sanz,ross38@adventure-works.com,Melton
11456,Jon,Gao,jon35@adventure-works.com,St. Leonards
11457,Jaime,Gutierrez,jaime12@adventure-works.com,Wollongong
11458,Bianca,Liu,bianca3@adventure-works.com,Springwood
11459,Tasha,Deng,tasha1@adventure-works.com,Port Macquarie
11460,Melvin,Chande,melvin13@adventure-works.com,Cranbourne
11461,Victor,Jimenez,victor7@adventure-works.com,Lavender Bay
11462,Laura,Lin,laura14@adventure-works.com,Matraville
11463,Alisha,Beck,alisha45@adventure-works.com,Cloverdale
11464,Alejandro,Huang,alejandro8@adventure-works.com,South Melbourne
11465,Louis,Luo,louis23@adventure-works.com,Gold Coast
11466,Grant,Tang,grant6@adventure-works.com,Lavender Bay
11467,Arturo,Zheng,arturo21@adventure-works.com,St. Leonards
11468,Jaclyn,Andersen,jaclyn37@adventure-works.com,York
11469,Edwin,Raji,edwin44@adventure-works.com,York
11470,Jay,Suarez,jay49@adventure-works.com,Stuttgart
11471,Latasha,Suarez,latasha19@adventure-works.com,Chatou
11472,Kenneth,Kumar,kenneth7@adventure-works.com,Hawthorne
11473,Grace,Henderson,grace52@adventure-works.com,Drancy
11474,Melvin,Xu,melvin5@adventure-works.com,Peterborough
11475,Cesar,Subram,cesar12@adventure-works.com,London
11476,Erika,Navarro,erika7@adventure-works.com,Kirkby
11477,Tristan,Hughes,tristan12@adventure-works.com,Darmstadt
11478,Billy,Hernandez,billy5@adventure-works.com,SÃ¨vres
11479,Darryl,Wu,darryl6@adventure-works.com,Saint Ouen
11480,Colleen,Ma,colleen16@adventure-works.com,Tremblay-en-France
11481,Erica,Hu,erica19@adventure-works.com,Braunschweig
11482,Adrienne,Torres,adrienne8@adventure-works.com,Warrington
11483,Calvin,Chande,calvin13@adventure-works.com,Paris
11484,Erick,Sai,erick5@adventure-works.com,Neunkirchen
11485,Donald,Chandra,donald4@adventure-works.com,Esher-Molesey
11486,Ariana,Rogers,ariana17@adventure-works.com,Erlangen
11487,Morgan,Jones,morgan26@adventure-works.com,Dunkerque
11488,Jermaine,Lopez,jermaine15@adventure-works.com,London
11489,Deborah,Goel,deborah21@adventure-works.com,Oxford
11490,Danny,Rubio,danny22@adventure-works.com,Paris La Defense
11491,Andre,Perez,andre20@adventure-works.com,London
11492,Terrence,Chander,terrence16@adventure-works.com,Eilenburg
11493,Dawn,Wu,dawn8@adventure-works.com,London
11494,Jimmy,Gutierrez,jimmy14@adventure-works.com,Runcorn
11495,Francis,Jimenez,francis3@adventure-works.com,Bonn
11496,Gary,Ortega,gary31@adventure-works.com,Warrington
11497,Katrina,Nath,katrina17@adventure-works.com,Newcastle upon Tyne
11498,Arturo,Sun,arturo14@adventure-works.com,Cliffside
11499,Pedro,Vance,pedro4@adventure-works.com,Concord
11500,Sarah,Simmons,sarah40@adventure-works.com,Langley
11501,Brandy,Chandra,brandy20@adventure-works.com,Cliffside
11502,Jared,Peterson,jared8@adventure-works.com,Shawnee
11503,Dennis,Wu,dennis8@adventure-works.com,Coronado
11504,Jordan,Baker,jordan45@adventure-works.com,Downey
11505,Jasmine,Powell,jasmine48@adventure-works.com,Burnaby
11506,Nicholas,Brown,nicholas6@adventure-works.com,Port Hammond
11507,Isabella,Russell,isabella30@adventure-works.com,Victoria
11508,Elizabeth,Wilson,elizabeth11@adventure-works.com,Lynnwood
11509,Roger,Harui,roger4@adventure-works.com,Novato
11510,Seth,Roberts,seth40@adventure-works.com,N. Vancouver
11511,Caleb,Perry,caleb4@adventure-works.com,Lebanon
11512,Natalie,Campbell,natalie50@adventure-works.com,Oak Bay
11513,Alyssa,Howard,alyssa38@adventure-works.com,Royal Oak
11514,Dalton,Diaz,dalton67@adventure-works.com,Tacoma
11515,Shannon,Huang,shannon6@adventure-works.com,Burbank
11516,Mya,Gonzales,mya17@adventure-works.com,Colma
11517,Katherine,Bryant,katherine44@adventure-works.com,Redwood City
11518,Edward,Washington,edward62@adventure-works.com,Milwaukie
11519,Jerome,Navarro,jerome8@adventure-works.com,Cliffside
11520,Jada,Morgan,jada14@adventure-works.com,Port Hammond
11521,Ariana,Peterson,ariana4@adventure-works.com,Walla Walla
11522,Christian,Hughes,christian26@adventure-works.com,Oregon City
11523,Lucas,Taylor,lucas22@adventure-works.com,N. Vancouver
11524,Alyssa,Jackson,alyssa11@adventure-works.com,Torrance
11525,Ariana,Cook,ariana19@adventure-works.com,Lebanon
11526,Katherine,Diaz,katherine48@adventure-works.com,Westminster
11527,Jenna,Green,jenna14@adventure-works.com,San Gabriel
11528,Joan,Washington,joan7@adventure-works.com,Glendale
11529,Austin,Bryant,austin14@adventure-works.com,Portland
11530,Andrew,Martinez,andrew24@adventure-works.com,N. Vancouver
11531,Nina,Yuan,nina7@adventure-works.com,Beverly Hills
11532,Lauren,Miller,lauren24@adventure-works.com,Redmond
11533,Ebony,Gill,ebony35@adventure-works.com,Birmingham
11534,Cameron,Lewis,cameron39@adventure-works.com,Long Beach
11535,Devin,Nelson,devin32@adventure-works.com,Lebanon
11536,Logan,Chow,logan25@adventure-works.com,Fremont
11537,Dakota,Ross,dakota3@adventure-works.com,Colma
11538,Nicole,Taylor,nicole9@adventure-works.com,Palo Alto
11539,Justin,Washington,justin10@adventure-works.com,Concord
11540,Alberto,Navarro,alberto11@adventure-works.com,Coronado
11541,Aidan,Ross,aidan4@adventure-works.com,Portland
11542,Alejandro,Tang,alejandro30@adventure-works.com,York
11543,Sheena,Chande,sheena13@adventure-works.com,Paris
11544,Joel,Garcia,joel14@adventure-works.com,Darmstadt
11545,Reginald,Dominguez,reginald20@adventure-works.com,Paris
11546,Christine,Chande,christine10@adventure-works.com,Roubaix
11547,Cindy,Sai,cindy6@adventure-works.com,Paris
11548,Raymond,Sanchez,raymond21@adventure-works.com,Berkshire
11549,Crystal,Liang,crystal17@adventure-works.com,London
11550,Deb,Torres,deb4@adventure-works.com,Oxford
11551,Shannon,Alvarez,shannon26@adventure-works.com,Colombes
11552,Eddie,Rubio,eddie21@adventure-works.com,Salzgitter
11553,Sharon,Luo,sharon12@adventure-works.com,Reading
11554,Sydney,Simmons,sydney37@adventure-works.com,Tremblay-en-France
11555,Alexandria,Henderson,alexandria5@adventure-works.com,Esher-Molesey
11556,Lucas,Evans,lucas10@adventure-works.com,Warrington
11557,Felicia,Ramos,felicia16@adventure-works.com,York
11558,Ivan,Malhotra,ivan3@adventure-works.com,Woolston
11559,Frederick,Subram,frederick12@adventure-works.com,Solingen
11560,Whitney,Srini,whitney7@adventure-works.com,London
11561,Briana,Dominguez,briana12@adventure-works.com,MÃ¼nchen
11562,Jarrod,Gonzalez,jarrod17@adventure-works.com,Leipzig
11563,Cesar,Srini,cesar7@adventure-works.com,London
11564,Jorge,Liang,jorge19@adventure-works.com,Frankfurt am Main
11565,Erik,Diaz,erik4@adventure-works.com,Berks
11566,April,Shan,april8@adventure-works.com,Cergy
11567,Carla,Perez,carla24@adventure-works.com,Berlin
11568,Alexia,Foster,alexia13@adventure-works.com,Cheltenham
11569,Troy,Malhotra,troy5@adventure-works.com,West Sussex
11570,Kristin,Andersen,kristin14@adventure-works.com,Berlin
11571,Joel,Sai,joel5@adventure-works.com,Orleans
11572,Billy,Moreno,billy8@adventure-works.com,Dunkerque
11573,Meagan,Subram,meagan13@adventure-works.com,Woolston
11574,Karla,Luo,karla6@adventure-works.com,West Sussex
11575,Jackson,Campbell,jackson37@adventure-works.com,Leeds
11576,Micah,Zhu,micah1@adventure-works.com,Croix
11577,Janet,Serrano,janet22@adventure-works.com,Paris
11578,Trisha,Huang,trisha0@adventure-works.com,Pantin
11579,Clayton,Beck,clayton38@adventure-works.com,Warrington
11580,Melvin,Raje,melvin12@adventure-works.com,Berkshire
11581,Cindy,Jordan,cindy2@adventure-works.com,Paris
11582,Claudia,Ma,claudia14@adventure-works.com,Pantin
11583,Karla,Xu,karla5@adventure-works.com,Chatou
11584,Devin,Carter,devin33@adventure-works.com,Neunkirchen
11585,Kari,Perez,kari21@adventure-works.com,Billericay
11586,Alberto,Romero,alberto10@adventure-works.com,York
11587,Kevin,Bryant,kevin20@adventure-works.com,Metz
11588,Candace,Mehta,candace14@adventure-works.com,Saint-Denis
11589,Ebony,Malhotra,ebony4@adventure-works.com,London
11590,Erika,Diaz,erika2@adventure-works.com,Drancy
11591,Stacey,Lu,stacey12@adventure-works.com,Versailles
11592,Darrell,Raji,darrell9@adventure-works.com,Paris
11593,Armando,Moreno,armando6@adventure-works.com,Orleans
11594,Corey,Goel,corey16@adventure-works.com,Verrieres Le Buisson
11595,Sebastian,Howard,sebastian12@adventure-works.com,Erlangen
11596,Roger,Raje,roger41@adventure-works.com,Runcorn
11597,Janelle,Chandra,janelle2@adventure-works.com,Orly
11598,Meredith,Ruiz,meredith24@adventure-works.com,SaarbrÃ¼cken
11599,Melody,Diaz,melody3@adventure-works.com,Les Ulis
11600,Linda,Rubio,linda36@adventure-works.com,SÃ¨vres
11601,Ivan,Raman,ivan8@adventure-works.com,Versailles
11602,Larry,Gill,larry16@adventure-works.com,Salzgitter
11603,Geoffrey,Gonzalez,geoffrey16@adventure-works.com,London
11604,Edgar,Sanchez,edgar21@adventure-works.com,Wokingham
11605,Heidi,Subram,heidi15@adventure-works.com,Stuttgart
11606,Melody,Ramos,melody17@adventure-works.com,Morangis
11607,Clinton,Moreno,clinton3@adventure-works.com,Paris
11608,Cesar,Madan,cesar6@adventure-works.com,Paris La Defense
11609,Eugene,Ye,eugene13@adventure-works.com,York
11610,Blake,Collins,blake47@adventure-works.com,Stoke-on-Trent
11611,Ernest,Lin,ernest7@adventure-works.com,Orleans
11612,Keith,Andersen,keith16@adventure-works.com,Berkshire
11613,Meredith,Prasad,meredith8@adventure-works.com,Leipzig
11614,Katrina,Sharma,katrina8@adventure-works.com,Offenbach
11615,Dwayne,Navarro,dwayne9@adventure-works.com,Lancaster
11616,Casey,Nath,casey20@adventure-works.com,Milton Keynes
11617,Sean,Brooks,sean8@adventure-works.com,Grossmont
11618,Brian,Ramirez,brian19@adventure-works.com,Cliffside
11619,Sierra,Young,sierra15@adventure-works.com,Victoria
11620,Megan,Rodriguez,megan23@adventure-works.com,Bellingham
11621,Leah,She,leah19@adventure-works.com,Bremerton
11622,Gabriel,Allen,gabriel53@adventure-works.com,Kirkland
11623,Angela,Perry,angela10@adventure-works.com,Fremont
11624,Ryan,Smith,ryan39@adventure-works.com,Mill Valley
11625,Zachary,Moore,zachary37@adventure-works.com,Palo Alto
11626,Destiny,Rogers,destiny26@adventure-works.com,San Francisco
11627,Dalton,Gray,dalton76@adventure-works.com,Spring Valley
11628,Mariah,Wood,mariah6@adventure-works.com,Bellflower
11629,Isaiah,Wright,isaiah45@adventure-works.com,Newport Beach
11630,Haley,Powell,haley27@adventure-works.com,Seattle
11631,Antonio,Bennett,antonio1@adventure-works.com,Langley
11632,Alexandra,Jenkins,alexandra30@adventure-works.com,Langford
11633,Thomas,Anderson,thomas71@adventure-works.com,Burien
11634,Samuel,Collins,samuel33@adventure-works.com,Puyallup
11635,Darrell,Chande,darrell4@adventure-works.com,Beverly Hills
11636,Kimberly,Cox,kimberly14@adventure-works.com,Daly City
11637,Morgan,Hernandez,morgan15@adventure-works.com,Los Angeles
11638,Antonio,Powell,antonio8@adventure-works.com,Mill Valley
11639,Angelica,Perry,angelica7@adventure-works.com,Mill Valley
11640,Chloe,Wilson,chloe40@adventure-works.com,Langford
11641,James,Chen,james41@adventure-works.com,Cliffside
11642,Morgan,Hughes,morgan81@adventure-works.com,Oak Bay
11643,Naomi,Munoz,naomi7@adventure-works.com,Burien
11644,Charles,Torres,charles52@adventure-works.com,Redmond
11645,Gabriella,Turner,gabriella27@adventure-works.com,Salem
11646,Anna,Foster,anna41@adventure-works.com,Burien
11647,Randy,Wu,randy8@adventure-works.com,Cliffside
11648,Kevin,Scott,kevin50@adventure-works.com,Chula Vista
11649,Ian,White,ian12@adventure-works.com,Newport Beach
11650,Caleb,Hayes,caleb19@adventure-works.com,Glendale
11651,Patricia,Garcia,patricia18@adventure-works.com,Cliffside
11652,Samuel,Russell,samuel19@adventure-works.com,Vancouver
11653,Sydney,Peterson,sydney15@adventure-works.com,Lebanon
11654,Ariana,Sanchez,ariana22@adventure-works.com,Bellflower
11655,Tamara,Sharma,tamara21@adventure-works.com,Concord
11656,Katelyn,Perez,katelyn35@adventure-works.com,Imperial Beach
11657,Megan,Cox,megan39@adventure-works.com,Novato
11658,Robert,Mitchell,robert53@adventure-works.com,Oakland
11659,Miguel,Adams,miguel32@adventure-works.com,Sooke
11660,Miranda,Gonzales,miranda17@adventure-works.com,Port Hammond
11661,Jeremiah,James,jeremiah39@adventure-works.com,Cliffside
11662,Ethan,Kumar,ethan24@adventure-works.com,Milwaukie
11663,Seth,Williams,seth2@adventure-works.com,Walla Walla
11664,Alyssa,Morgan,alyssa30@adventure-works.com,Burlingame
11665,Janet,Dominguez,janet18@adventure-works.com,Chula Vista
11666,Angel,Baker,angel30@adventure-works.com,Torrance
11667,Blake,Moore,blake7@adventure-works.com,Walla Walla
11668,Jada,Collins,jada15@adventure-works.com,Beverly Hills
11669,Isabella,Simmons,isabella25@adventure-works.com,Tacoma
11670,Jacqueline,Perry,jacqueline8@adventure-works.com,Grossmont
11671,Jessica,Brown,jessica51@adventure-works.com,El Cajon
11672,Chad,Jai,chad13@adventure-works.com,Beverly Hills
11673,Susan,Ye,susan19@adventure-works.com,Burien
11674,Morgan,Rogers,morgan49@adventure-works.com,Woodland Hills
11675,Devin,Martinez,devin16@adventure-works.com,Everett
11676,Alan,Hu,alan24@adventure-works.com,Branch
11677,Charles,Walker,charles27@adventure-works.com,Haney
11678,Johnny,Chavez,johnny16@adventure-works.com,Cheyenne
11679,Dalton,Richardson,dalton80@adventure-works.com,Puyallup
11680,Kaylee,Nelson,kaylee31@adventure-works.com,Redmond
11681,Abigail,Jones,abigail50@adventure-works.com,Spokane
11682,Kaitlyn,Hall,kaitlyn46@adventure-works.com,Tacoma
11683,Greg,Taylor,greg10@adventure-works.com,El Cajon
11684,Devin,Parker,devin40@adventure-works.com,Redmond
11685,Jose,Griffin,jose15@adventure-works.com,Milwaukie
11686,Luke,Edwards,luke33@adventure-works.com,Glendale
11687,Cody,Torres,cody5@adventure-works.com,La Jolla
11688,Victoria,Morris,victoria26@adventure-works.com,Sedro Woolley
11689,Ian,Diaz,ian62@adventure-works.com,Edmonds
11690,Caroline,Butler,caroline15@adventure-works.com,Port Orchard
11691,Kaitlyn,Wilson,kaitlyn29@adventure-works.com,Imperial Beach
11692,Caleb,Gonzales,caleb14@adventure-works.com,Burbank
11693,Hailey,Diaz,hailey42@adventure-works.com,Haney
11694,Jonathon,Ortega,jonathon16@adventure-works.com,Colma
11695,Logan,Campbell,logan33@adventure-works.com,Beverly Hills
11696,Mackenzie,Campbell,mackenzie29@adventure-works.com,Tacoma
11697,Eduardo,Lee,eduardo21@adventure-works.com,Oakland
11698,Jackson,Wright,jackson51@adventure-works.com,Metchosin
11699,Chase,Peterson,chase5@adventure-works.com,Walla Walla
11700,Xavier,Richardson,xavier76@adventure-works.com,Woodland Hills
11701,David,Hayes,david56@adventure-works.com,Novato
11702,Jenny,Zhou,jenny11@adventure-works.com,Burlingame
11703,Kaylee,Baker,kaylee39@adventure-works.com,La Jolla
11704,Evan,Hernandez,evan45@adventure-works.com,Santa Cruz
11705,Brooke,Richardson,brooke9@adventure-works.com,Woodland Hills
11706,Blake,Perez,blake39@adventure-works.com,Burlingame
11707,Natalie,Cook,natalie5@adventure-works.com,Woodland Hills
11708,Elizabeth,Weisman,elizabeth6@adventure-works.com,Lincoln Acres
11709,Hailey,Collins,hailey45@adventure-works.com,Victoria
11710,Zoe,Ramirez,zoe6@adventure-works.com,La Jolla
11711,Daniel,Davis,daniel23@adventure-works.com,N. Vancouver
11712,Shelby,Rogers,shelby19@adventure-works.com,Haney
11713,Kyle,Zhang,kyle19@adventure-works.com,Kirkland
11714,Alexandria,Long,alexandria9@adventure-works.com,San Diego
11715,Chloe,Robinson,chloe28@adventure-works.com,San Gabriel
11716,Evan,Kelly,evan2@adventure-works.com,Daly City
11717,Marcus,Jones,marcus3@adventure-works.com,Corvallis
11718,Sarah,Jones,sarah5@adventure-works.com,Oregon City
11719,Blake,Green,blake32@adventure-works.com,Cliffside
11720,Morgan,Morris,morgan48@adventure-works.com,San Diego
11721,Jennifer,Alexander,jennifer92@adventure-works.com,Lincoln Acres
11722,Julian,Hughes,julian13@adventure-works.com,Bellingham
11723,Luke,Coleman,luke24@adventure-works.com,Shawnee
11724,Jason,Carter,jason39@adventure-works.com,Shawnee
11725,Jose,Li,jose20@adventure-works.com,Burien
11726,Micah,Liang,micah4@adventure-works.com,Burien
11727,Benjamin,Taylor,benjamin43@adventure-works.com,National City
11728,Logan,White,logan64@adventure-works.com,Woodburn
11729,Caleb,Campbell,caleb36@adventure-works.com,Kirkland
11730,Emma,Torres,emma40@adventure-works.com,Redmond
11731,Tanya,Gill,tanya10@adventure-works.com,Burlingame
11732,Erick,Sanchez,erick20@adventure-works.com,Cincinnati
11733,Kristi,Schmidt,kristi27@adventure-works.com,Concord
11734,Omar,Chen,omar2@adventure-works.com,Coronado
11735,Sydney,Gray,sydney16@adventure-works.com,Lynnwood
11736,Sebastian,Sanchez,sebastian16@adventure-works.com,Fremont
11737,Megan,Martin,megan17@adventure-works.com,Redwood City
11738,Elijah,Alexander,elijah20@adventure-works.com,Oak Bay
11739,Aaron,King,aaron51@adventure-works.com,Shawnee
11740,Jan,Hall,jan18@adventure-works.com,Vancouver
11741,Tamara,Chander,tamara27@adventure-works.com,Chula Vista
11742,Edward,Lewis,edward43@adventure-works.com,Redwood City
11743,Chase,Kelly,chase3@adventure-works.com,Spring Valley
11744,Stephanie,Campbell,stephanie54@adventure-works.com,Spring Valley
11745,Allison,Gonzalez,allison31@adventure-works.com,Walla Walla
11746,Seth,Brooks,seth74@adventure-works.com,Tacoma
11747,Destiny,Davis,destiny5@adventure-works.com,Edmonds
11748,Blake,Hill,blake30@adventure-works.com,Victoria
11749,Eduardo,Jackson,eduardo10@adventure-works.com,Coffs Harbour
11750,Latoya,She,latoya0@adventure-works.com,Newcastle
11751,Victoria,Gonzales,victoria63@adventure-works.com,Melton
11752,Lauren,Bryant,lauren64@adventure-works.com,Goulburn
11753,Felicia,Ortega,felicia20@adventure-works.com,Coffs Harbour
11754,Janet,Ortega,janet27@adventure-works.com,Malabar
11755,Willie,Pal,willie31@adventure-works.com,Hervey Bay
11756,Linda,Ortega,linda37@adventure-works.com,St. Leonards
11757,Vincent,Cai,vincent21@adventure-works.com,Cranbourne
11758,Colin,Yuan,colin30@adventure-works.com,Darlinghurst
11759,Dawn,Nath,dawn42@adventure-works.com,Cloverdale
11760,Melody,Moreno,melody7@adventure-works.com,Findon
11761,Edgar,Mehta,edgar15@adventure-works.com,Hobart
11762,Randall,Gomez,randall2@adventure-works.com,Wollongong
11763,Ross,Fernandez,ross15@adventure-works.com,Springwood
11764,Jessie,Ramos,jessie36@adventure-works.com,Newcastle
11765,Marc,Torres,marc15@adventure-works.com,North Ryde
11766,Candace,Raman,candace12@adventure-works.com,South Melbourne
11767,Meagan,Madan,meagan8@adventure-works.com,Hawthorne
11768,Clayton,Nara,clayton34@adventure-works.com,Perth
11769,Haley,Hernandez,haley53@adventure-works.com,Newton
11770,Peter,Nara,peter21@adventure-works.com,Ballard
11771,Isaac,Rivera,isaac16@adventure-works.com,Marysville
11772,Cameron,Moore,cameron48@adventure-works.com,Tacoma
11773,Gavin,Diaz,gavin20@adventure-works.com,El Cajon
11774,Emma,Sanchez,emma25@adventure-works.com,National City
